INFO 2022-11-11 14:05:59,326 autoreload 51997 140263233537856 Watching for file changes with StatReloader
DEBUG 2022-11-11 14:08:18,947 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/sqlparse/filters/aligned_indent.py first seen with mtime 1668153247.418828
DEBUG 2022-11-11 14:08:18,947 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/migrations/operations/base.py first seen with mtime 1668153248.0148358
DEBUG 2022-11-11 14:08:18,948 autoreload 52904 140102304679744 File /usr/lib/python3.8/wsgiref/util.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,948 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/conf/__init__.py first seen with mtime 1668153247.5188293
DEBUG 2022-11-11 14:08:18,948 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/models/fields/proxy.py first seen with mtime 1668153248.018836
DEBUG 2022-11-11 14:08:18,948 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/apps/config.py first seen with mtime 1668153247.5188293
DEBUG 2022-11-11 14:08:18,948 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/auth/base_user.py first seen with mtime 1668153247.718832
DEBUG 2022-11-11 14:08:18,948 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/shortcuts.py first seen with mtime 1668153247.5188293
DEBUG 2022-11-11 14:08:18,948 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/views/__init__.py first seen with mtime 1668153248.0508363
DEBUG 2022-11-11 14:08:18,948 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/models/indexes.py first seen with mtime 1668153248.018836
DEBUG 2022-11-11 14:08:18,948 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/sites/requests.py first seen with mtime 1668153247.962835
DEBUG 2022-11-11 14:08:18,948 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/checks/security/__init__.py first seen with mtime 1668153247.9948356
DEBUG 2022-11-11 14:08:18,948 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/models/lookups.py first seen with mtime 1668153248.018836
DEBUG 2022-11-11 14:08:18,948 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/utils/module_loading.py first seen with mtime 1668153248.0508363
DEBUG 2022-11-11 14:08:18,948 autoreload 52904 140102304679744 File /usr/lib/python3.8/_compat_pickle.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,948 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/migrations/operations/__init__.py first seen with mtime 1668153248.0148358
DEBUG 2022-11-11 14:08:18,948 autoreload 52904 140102304679744 File /usr/lib/python3.8/abc.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,948 autoreload 52904 140102304679744 File /usr/lib/python3.8/sqlite3/dbapi2.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,948 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/auth/checks.py first seen with mtime 1668153247.718832
DEBUG 2022-11-11 14:08:18,948 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/admin/helpers.py first seen with mtime 1668153247.5908303
DEBUG 2022-11-11 14:08:18,948 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/models/fields/related_descriptors.py first seen with mtime 1668153248.022836
DEBUG 2022-11-11 14:08:18,948 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/template/loaders/base.py first seen with mtime 1668153248.0428362
DEBUG 2022-11-11 14:08:18,948 autoreload 52904 140102304679744 File /usr/lib/python3.8/lib-dynload/_ssl.cpython-38-x86_64-linux-gnu.so first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,948 autoreload 52904 140102304679744 File /usr/lib/python3.8/copyreg.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,948 autoreload 52904 140102304679744 File /usr/lib/python3.8/random.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,948 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/utils/crypto.py first seen with mtime 1668153248.0468364
DEBUG 2022-11-11 14:08:18,949 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/backends/sqlite3/client.py first seen with mtime 1668153248.010836
DEBUG 2022-11-11 14:08:18,949 autoreload 52904 140102304679744 File /usr/lib/python3.8/asyncio/locks.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,949 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/models/aggregates.py first seen with mtime 1668153248.0148358
DEBUG 2022-11-11 14:08:18,949 autoreload 52904 140102304679744 File /usr/lib/python3.8/lib-dynload/_json.cpython-38-x86_64-linux-gnu.so first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,949 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/template/loader_tags.py first seen with mtime 1668153248.0388362
DEBUG 2022-11-11 14:08:18,949 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/admin/sites.py first seen with mtime 1668153247.5908303
DEBUG 2022-11-11 14:08:18,949 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/handlers/asgi.py first seen with mtime 1668153247.9948356
DEBUG 2022-11-11 14:08:18,949 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/backends/__init__.py first seen with mtime 1668153248.0028358
DEBUG 2022-11-11 14:08:18,949 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/cache/backends/base.py first seen with mtime 1668153247.9908357
DEBUG 2022-11-11 14:08:18,949 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/utils/timezone.py first seen with mtime 1668153248.0508363
DEBUG 2022-11-11 14:08:18,949 autoreload 52904 140102304679744 File /usr/lib/python3.8/lib-dynload/_decimal.cpython-38-x86_64-linux-gnu.so first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,949 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/template/loaders/__init__.py first seen with mtime 1668153248.0428362
DEBUG 2022-11-11 14:08:18,949 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/auth/signals.py first seen with mtime 1668153247.722832
DEBUG 2022-11-11 14:08:18,949 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/admin/views/main.py first seen with mtime 1668153247.6868315
DEBUG 2022-11-11 14:08:18,949 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/auth/forms.py first seen with mtime 1668153247.718832
DEBUG 2022-11-11 14:08:18,949 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/models/enums.py first seen with mtime 1668153248.018836
DEBUG 2022-11-11 14:08:18,949 autoreload 52904 140102304679744 File /usr/lib/python3.8/getpass.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,949 autoreload 52904 140102304679744 File /usr/lib/python3.8/asyncio/base_futures.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,949 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/models/sql/subqueries.py first seen with mtime 1668153248.022836
DEBUG 2022-11-11 14:08:18,949 autoreload 52904 140102304679744 File /usr/lib/python3.8/struct.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,949 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/management/color.py first seen with mtime 1668153247.9988356
DEBUG 2022-11-11 14:08:18,949 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/backends/sqlite3/introspection.py first seen with mtime 1668153248.010836
DEBUG 2022-11-11 14:08:18,949 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/dispatch/__init__.py first seen with mtime 1668153248.022836
DEBUG 2022-11-11 14:08:18,949 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/template/response.py first seen with mtime 1668153248.0388362
DEBUG 2022-11-11 14:08:18,949 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/templatetags/cache.py first seen with mtime 1668153248.0428362
DEBUG 2022-11-11 14:08:18,950 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/cache/backends/__init__.py first seen with mtime 1668153247.9908357
DEBUG 2022-11-11 14:08:18,950 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/http/request.py first seen with mtime 1668153248.034836
DEBUG 2022-11-11 14:08:18,950 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/admin/views/__init__.py first seen with mtime 1668153247.6868315
DEBUG 2022-11-11 14:08:18,950 autoreload 52904 140102304679744 File /usr/lib/python3.8/base64.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,950 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/forms/utils.py first seen with mtime 1668153248.026836
DEBUG 2022-11-11 14:08:18,950 autoreload 52904 140102304679744 File /usr/lib/python3.8/email/base64mime.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,950 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/forms/fields.py first seen with mtime 1668153248.026836
DEBUG 2022-11-11 14:08:18,950 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/utils/translation/reloader.py first seen with mtime 1668153248.0508363
DEBUG 2022-11-11 14:08:18,950 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/staticfiles/management/commands/runserver.py first seen with mtime 1668153247.9908357
DEBUG 2022-11-11 14:08:18,950 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/sqlparse/cli.py first seen with mtime 1668153247.418828
DEBUG 2022-11-11 14:08:18,950 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/utils/_os.py first seen with mtime 1668153248.0468364
DEBUG 2022-11-11 14:08:18,950 autoreload 52904 140102304679744 File /usr/lib/python3.8/email/feedparser.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,950 autoreload 52904 140102304679744 File /usr/lib/python3.8/threading.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,950 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/backends/base/features.py first seen with mtime 1668153248.0068357
DEBUG 2022-11-11 14:08:18,950 autoreload 52904 140102304679744 File /usr/lib/python3.8/asyncio/selector_events.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,950 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/models/query_utils.py first seen with mtime 1668153248.018836
DEBUG 2022-11-11 14:08:18,950 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/sessions/base_session.py first seen with mtime 1668153247.9348347
DEBUG 2022-11-11 14:08:18,950 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/checks/compatibility/django_4_0.py first seen with mtime 1668153247.9948356
DEBUG 2022-11-11 14:08:18,950 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/utils/encoding.py first seen with mtime 1668153248.0468364
DEBUG 2022-11-11 14:08:18,950 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/utils/timesince.py first seen with mtime 1668153248.0508363
DEBUG 2022-11-11 14:08:18,950 autoreload 52904 140102304679744 File /usr/lib/python3.8/sqlite3/__init__.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,950 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/transaction.py first seen with mtime 1668153248.0028358
DEBUG 2022-11-11 14:08:18,950 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/utils/formats.py first seen with mtime 1668153248.0468364
DEBUG 2022-11-11 14:08:18,950 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/servers/__init__.py first seen with mtime 1668153248.0028358
DEBUG 2022-11-11 14:08:18,951 autoreload 52904 140102304679744 File /usr/lib/python3.8/_markupbase.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,951 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/cache/__init__.py first seen with mtime 1668153247.9908357
DEBUG 2022-11-11 14:08:18,951 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/sqlparse/engine/statement_splitter.py first seen with mtime 1668153247.418828
DEBUG 2022-11-11 14:08:18,951 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/models/fields/mixins.py first seen with mtime 1668153248.018836
DEBUG 2022-11-11 14:08:18,951 autoreload 52904 140102304679744 File /usr/lib/python3.8/linecache.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,951 autoreload 52904 140102304679744 File /usr/lib/python3.8/fractions.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,951 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/models/sql/datastructures.py first seen with mtime 1668153248.022836
DEBUG 2022-11-11 14:08:18,951 autoreload 52904 140102304679744 File /usr/lib/python3.8/logging/config.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,951 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/contenttypes/admin.py first seen with mtime 1668153247.7588325
DEBUG 2022-11-11 14:08:18,951 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/backends/base/schema.py first seen with mtime 1668153248.0068357
